reading_id,session_id,food_id,food_type,timestamp,days_since_start,storage,mq135_baseline,mq3_baseline,mq135_mean,mq135_std,mq3_mean,mq3_std,fsr_median,temp_c,rh_pct,label,data_source,notes
0,2026-06-01_AM,APPLE_01,apple,2026-06-01T06:00:00,0.0,room,62,21,79,4.3,24,5.3,501,29.2,60.5,fresh,synthetic_v0,simulated; ranges are estimates
463,2026-06-01_PM,TOMATO_06,tomato,2026-06-01T18:00:00,0.5,room,74,23,103,10.9,31,2.8,384,28.4,54.0,fresh,synthetic_v0,simulated; ranges are estimates
464,2026-06-02_AM,TOMATO_06,tomato,2026-06-02T06:00:00,1.0,room,79,28,93,5.0,33,5.1,408,28.6,61.7,fresh,synthetic_v0,simulated; ranges are estimates
465,2026-06-02_PM,TOMATO_06,tomato,2026-06-02T18:00:00,1.5,room,71,27,95,3.9,33,4.6,467,27.5,74.1,fresh,synthetic_v0,simulated; ranges are estimates
466,2026-06-03_AM,TOMATO_06,tomato,2026-06-03T06:00:00,2.0,room,70,24,82,5.0,29,1.5,340,28.4,56.0,fresh,synthetic_v0,simulated; ranges are estimates
467,2026-06-03_PM,TOMATO_06,tomato,2026-06-03T18:00:00,2.5,room,67,30,95,7.5,34,2.5,463,26.6,64.8,fresh,synthetic_v0,simulated; ranges are estimates
468,2026-06-04_AM,TOMATO_06,tomato,2026-06-04T06:00:00,3.0,room,73,27,104,7.9,29,5.2,401,27.8,57.7,fresh,synthetic_v0,simulated; ranges are estimates
469,2026-06-04_PM,TOMATO_06,tomato,2026-06-04T18:00:00,3.5,room,68,24,90,3.6,31,3.6,440,28.3,54.4,fresh,synthetic_v0,simulated; ranges are estimates
470,2026-06-05_AM,TOMATO_06,tomato,2026-06-05T06:00:00,4.0,room,81,30,104,6.0,38,4.5,335,26.6,62.4,fresh,synthetic_v0,simulated; ranges are estimates
471,2026-06-05_PM,TOMATO_06,tomato,2026-06-05T18:00:00,4.5,room,71,30,98,7.1,34,4.0,357,24.0,69.9,fresh,synthetic_v0,simulated; ranges are estimates
472,2026-06-06_AM,TOMATO_06,tomato,2026-06-06T06:00:00,5.0,room,77,26,147,6.7,37,6.7,270,30.4,62.9,ripe,synthetic_v0,simulated; ranges are estimates
473,2026-06-06_PM,TOMATO_06,tomato,2026-06-06T18:00:00,5.5,room,79,31,145,5.5,43,4.8,307,28.2,35.4,ripe,synthetic_v0,simulated; ranges are estimates
474,2026-06-07_AM,TOMATO_06,tomato,2026-06-07T06:00:00,6.0,room,78,31,140,6.6,45,4.7,356,29.6,62.9,ripe,synthetic_v0,simulated; ranges are estimates
475,2026-06-07_PM,TOMATO_06,tomato,2026-06-07T18:00:00,6.5,room,74,21,143,6.3,37,5.9,325,27.6,63.7,ripe,synthetic_v0,simulated; ranges are estimates
476,2026-06-08_AM,TOMATO_06,tomato,2026-06-08T06:00:00,7.0,room,80,34,109,9.1,46,4.4,327,27.6,66.1,ripe,synthetic_v0,simulated; ranges are estimates
477,2026-06-08_PM,TOMATO_06,tomato,2026-06-08T18:00:00,7.5,room,81,28,157,6.1,58,3.9,323,28.8,59.1,ripe,synthetic_v0,simulated; ranges are estimates
478,2026-06-09_AM,TOMATO_06,tomato,2026-06-09T06:00:00,8.0,room,79,26,243,6.2,61,7.0,169,27.4,54.7,overripe,synthetic_v0,simulated; ranges are estimates
479,2026-06-09_PM,TOMATO_06,tomato,2026-06-09T18:00:00,8.5,room,76,35,171,3.8,155,3.9,206,28.1,66.8,overripe,synthetic_v0,simulated; ranges are estimates
480,2026-06-10_AM,TOMATO_06,tomato,2026-06-10T06:00:00,9.0,room,85,31,194,3.9,108,1.5,159,25.7,52.8,overripe,synthetic_v0,simulated; ranges are estimates
481,2026-06-10_PM,TOMATO_06,tomato,2026-06-10T18:00:00,9.5,room,73,31,106,4.8,70,6.3,167,27.1,67.0,overripe,synthetic_v0,simulated; ranges are estimates
482,2026-06-11_AM,TOMATO_06,tomato,2026-06-11T06:00:00,10.0,room,77,30,282,6.3,186,3.6,64,26.6,67.9,rotten,synthetic_v0,simulated; ranges are estimates
483,2026-06-11_PM,TOMATO_06,tomato,2026-06-11T18:00:00,10.5,room,79,29,355,4.8,140,2.6,95,25.6,57.1,rotten,synthetic_v0,simulated; ranges are estimates
484,2026-06-12_AM,TOMATO_06,tomato,2026-06-12T06:00:00,11.0,room,79,28,586,7.6,241,6.8,140,26.8,39.5,rotten,synthetic_v0,simulated; ranges are estimates
485,2026-06-12_PM,TOMATO_06,tomato,2026-06-12T18:00:00,11.5,room,75,32,383,7.6,274,2.6,106,26.4,72.9,rotten,synthetic_v0,simulated; ranges are estimates
486,2026-06-13_AM,TOMATO_06,tomato,2026-06-13T06:00:00,12.0,room,76,28,300,3.4,149,1.7,66,27.7,55.3,rotten,synthetic_v0,simulated; ranges are estimates
487,2026-06-13_PM,TOMATO_06,tomato,2026-06-13T18:00:00,12.5,room,80,31,296,7.4,187,3.9,106,29.6,60.1,rotten,synthetic_v0,simulated; ranges are estimates
488,2026-06-01_AM,TOMATO_07,tomato,2026-06-01T06:00:00,0.0,room,73,27,99,7.1,30,4.6,374,27.2,68.9,fresh,synthetic_v0,simulated; ranges are estimates
489,2026-06-01_PM,TOMATO_07,tomato,2026-06-01T18:00:00,0.5,room,66,23,101,6.3,31,1.5,421,26.6,59.6,fresh,synthetic_v0,simulated; ranges are estimates
490,2026-06-02_AM,TOMATO_07,tomato,2026-06-02T06:00:00,1.0,room,70,26,102,6.6,30,3.5,364,27.8,57.7,fresh,synthetic_v0,simulated; ranges are estimates
491,2026-06-02_PM,TOMATO_07,tomato,2026-06-02T18:00:00,1.5,room,81,19,105,7.6,24,3.9,447,27.6,59.1,fresh,synthetic_v0,simulated; ranges are estimates
492,2026-06-03_AM,TOMATO_07,tomato,2026-06-03T06:00:00,2.0,room,73,26,93,3.5,31,2.4,441,25.4,66.9,fresh,synthetic_v0,simulated; ranges are estimates
493,2026-06-03_PM,TOMATO_07,tomato,2026-06-03T18:00:00,2.5,room,74,28,113,7.7,33,2.5,416,27.2,61.4,fresh,synthetic_v0,simulated; ranges are estimates
494,2026-06-04_AM,TOMATO_07,tomato,2026-06-04T06:00:00,3.0,room,86,28,122,4.0,35,5.6,425,25.8,72.8,fresh,synthetic_v0,simulated; ranges are estimates
495,2026-06-04_PM,TOMATO_07,tomato,2026-06-04T18:00:00,3.5,room,75,19,106,4.3,26,2.0,440,27.9,60.3,fresh,synthetic_v0,simulated; ranges are estimates
496,2026-06-05_AM,TOMATO_07,tomato,2026-06-05T06:00:00,4.0,room,74,31,121,2.9,50,2.0,307,28.0,75.8,ripe,synthetic_v0,simulated; ranges are estimates
497,2026-06-05_PM,TOMATO_07,tomato,2026-06-05T18:00:00,4.5,room,78,23,150,4.2,38,4.5,348,29.3,56.4,ripe,synthetic_v0,simulated; ranges are estimates
498,2026-06-06_AM,TOMATO_07,tomato,2026-06-06T06:00:00,5.0,room,75,28,144,5.1,45,2.0,341,31.0,55.2,ripe,synthetic_v0,simulated; ranges are estimates
499,2026-06-06_PM,TOMATO_07,tomato,2026-06-06T18:00:00,5.5,room,74,28,131,6.3,47,1.5,303,30.8,58.8,ripe,synthetic_v0,simulated; ranges are estimates
500,2026-06-07_AM,TOMATO_07,tomato,2026-06-07T06:00:00,6.0,room,80,25,132,4.8,37,5.1,360,27.0,56.4,ripe,synthetic_v0,simulated; ranges are estimates
501,2026-06-07_PM,TOMATO_07,tomato,2026-06-07T18:00:00,6.5,room,76,33,116,4.4,37,1.6,263,26.9,43.9,ripe,synthetic_v0,simulated; ranges are estimates
502,2026-06-08_AM,TOMATO_07,tomato,2026-06-08T06:00:00,7.0,room,74,33,224,2.9,103,2.3,152,27.9,66.9,overripe,synthetic_v0,simulated; ranges are estimates
503,2026-06-08_PM,TOMATO_07,tomato,2026-06-08T18:00:00,7.5,room,81,31,221,10.1,91,1.5,183,27.6,69.7,overripe,synthetic_v0,simulated; ranges are estimates
504,2026-06-09_AM,TOMATO_07,tomato,2026-06-09T06:00:00,8.0,room,72,28,327,7.2,188,5.0,34,28.8,53.0,rotten,synthetic_v0,simulated; ranges are estimates
505,2026-06-09_PM,TOMATO_07,tomato,2026-06-09T18:00:00,8.5,room,78,27,600,6.4,211,2.0,50,26.2,51.7,rotten,synthetic_v0,simulated; ranges are estimates
506,2026-06-01_AM,TOMATO_08,tomato,2026-06-01T06:00:00,0.0,room,66,23,87,6.9,26,3.5,457,28.3,72.7,fresh,synthetic_v0,simulated; ranges are estimates
507,2026-06-01_PM,TOMATO_08,tomato,2026-06-01T18:00:00,0.5,room,69,29,81,4.3,34,3.9,429,28.9,70.0,fresh,synthetic_v0,simulated; ranges are estimates
508,2026-06-02_AM,TOMATO_08,tomato,2026-06-02T06:00:00,1.0,room,73,24,76,6.4,28,7.2,472,29.9,66.3,fresh,synthetic_v0,simulated; ranges are estimates
509,2026-06-02_PM,TOMATO_08,tomato,2026-06-02T18:00:00,1.5,room,68,24,84,3.8,32,5.8,488,28.2,46.2,fresh,synthetic_v0,simulated; ranges are estimates
510,2026-06-03_AM,TOMATO_08,tomato,2026-06-03T06:00:00,2.0,room,73,27,99,6.4,30,2.0,511,25.9,69.0,fresh,synthetic_v0,simulated; ranges are estimates
511,2026-06-03_PM,TOMATO_08,tomato,2026-06-03T18:00:00,2.5,room,78,27,109,9.5,37,4.8,425,27.4,54.7,fresh,synthetic_v0,simulated; ranges are estimates
512,2026-06-04_AM,TOMATO_08,tomato,2026-06-04T06:00:00,3.0,room,76,22,100,5.0,24,3.6,489,26.9,58.7,fresh,synthetic_v0,simulated; ranges are estimates
513,2026-06-04_PM,TOMATO_08,tomato,2026-06-04T18:00:00,3.5,room,82,31,104,4.3,40,3.9,526,25.3,69.0,fresh,synthetic_v0,simulated; ranges are estimates
514,2026-06-05_AM,TOMATO_08,tomato,2026-06-05T06:00:00,4.0,room,84,28,87,4.7,33,4.9,426,28.4,56.1,fresh,synthetic_v0,simulated; ranges are estimates
515,2026-06-05_PM,TOMATO_08,tomato,2026-06-05T18:00:00,4.5,room,73,28,86,5.6,34,1.9,487,29.5,38.1,fresh,synthetic_v0,simulated; ranges are estimates
516,2026-06-06_AM,TOMATO_08,tomato,2026-06-06T06:00:00,5.0,room,75,26,129,4.6,44,4.9,399,28.3,46.3,ripe,synthetic_v0,simulated; ranges are estimates
517,2026-06-06_PM,TOMATO_08,tomato,2026-06-06T18:00:00,5.5,room,84,24,145,7.7,43,1.7,328,27.9,55.5,ripe,synthetic_v0,simulated; ranges are estimates
518,2026-06-07_AM,TOMATO_08,tomato,2026-06-07T06:00:00,6.0,room,75,30,142,6.1,42,2.7,384,27.6,57.6,ripe,synthetic_v0,simulated; ranges are estimates
519,2026-06-07_PM,TOMATO_08,tomato,2026-06-07T18:00:00,6.5,room,75,30,107,4.4,38,4.5,369,29.2,49.8,ripe,synthetic_v0,simulated; ranges are estimates
520,2026-06-08_AM,TOMATO_08,tomato,2026-06-08T06:00:00,7.0,room,72,34,201,5.0,82,2.2,178,29.3,53.8,overripe,synthetic_v0,simulated; ranges are estimates
521,2026-06-08_PM,TOMATO_08,tomato,2026-06-08T18:00:00,7.5,room,82,28,190,5.7,32,5.2,213,25.2,69.3,overripe,synthetic_v0,simulated; ranges are estimates
522,2026-06-09_AM,TOMATO_08,tomato,2026-06-09T06:00:00,8.0,room,81,33,198,7.4,111,2.8,154,25.5,51.0,overripe,synthetic_v0,simulated; ranges are estimates
523,2026-06-09_PM,TOMATO_08,tomato,2026-06-09T18:00:00,8.5,room,78,27,148,7.8,43,2.4,279,28.0,68.2,overripe,synthetic_v0,simulated; ranges are estimates
524,2026-06-10_AM,TOMATO_08,tomato,2026-06-10T06:00:00,9.0,room,79,30,438,6.0,140,3.6,111,27.4,60.6,rotten,synthetic_v0,simulated; ranges are estimates
525,2026-06-10_PM,TOMATO_08,tomato,2026-06-10T18:00:00,9.5,room,78,27,264,6.7,170,1.5,96,29.3,54.6,rotten,synthetic_v0,simulated; ranges are estimates
526,2026-06-11_AM,TOMATO_08,tomato,2026-06-11T06:00:00,10.0,room,82,29,343,8.5,289,4.1,97,28.6,60.6,rotten,synthetic_v0,simulated; ranges are estimates
527,2026-06-11_PM,TOMATO_08,tomato,2026-06-11T18:00:00,10.5,room,81,28,293,7.4,187,6.0,100,26.5,54.1,rotten,synthetic_v0,simulated; ranges are estimates
528,2026-06-01_AM,TOMATO_09,tomato,2026-06-01T06:00:00,0.0,room,65,25,85,10.6,28,2.6,576,26.5,53.0,fresh,synthetic_v0,simulated; ranges are estimates
529,2026-06-01_PM,TOMATO_09,tomato,2026-06-01T18:00:00,0.5,room,76,28,96,5.2,33,3.6,565,28.9,58.5,fresh,synthetic_v0,simulated; ranges are estimates
530,2026-06-02_AM,TOMATO_09,tomato,2026-06-02T06:00:00,1.0,room,71,26,92,7.6,32,3.7,549,26.9,65.2,fresh,synthetic_v0,simulated; ranges are estimates
531,2026-06-02_PM,TOMATO_09,tomato,2026-06-02T18:00:00,1.5,room,72,21,91,7.0,27,6.1,598,28.4,60.7,fresh,synthetic_v0,simulated; ranges are estimates
532,2026-06-03_AM,TOMATO_09,tomato,2026-06-03T06:00:00,2.0,room,69,26,86,5.4,27,4.6,488,28.7,55.3,fresh,synthetic_v0,simulated; ranges are estimates
533,2026-06-03_PM,TOMATO_09,tomato,2026-06-03T18:00:00,2.5,room,75,26,88,6.2,31,6.4,426,26.9,60.0,fresh,synthetic_v0,simulated; ranges are estimates
534,2026-06-04_AM,TOMATO_09,tomato,2026-06-04T06:00:00,3.0,room,69,32,85,7.3,35,2.7,591,27.0,64.0,fresh,synthetic_v0,simulated; ranges are estimates
535,2026-06-04_PM,TOMATO_09,tomato,2026-06-04T18:00:00,3.5,room,72,21,82,4.2,30,3.0,527,25.2,51.2,fresh,synthetic_v0,simulated; ranges are estimates
536,2026-06-05_AM,TOMATO_09,tomato,2026-06-05T06:00:00,4.0,room,80,34,101,4.1,38,7.1,494,27.7,76.9,fresh,synthetic_v0,simulated; ranges are estimates
537,2026-06-05_PM,TOMATO_09,tomato,2026-06-05T18:00:00,4.5,room,81,22,96,12.0,28,2.4,514,28.3,64.9,fresh,synthetic_v0,simulated; ranges are estimates
538,2026-06-06_AM,TOMATO_09,tomato,2026-06-06T06:00:00,5.0,room,77,29,109,6.7,42,4.9,410,30.1,67.5,ripe,synthetic_v0,simulated; ranges are estimates
539,2026-06-06_PM,TOMATO_09,tomato,2026-06-06T18:00:00,5.5,room,77,25,122,4.1,41,2.2,362,25.5,58.1,ripe,synthetic_v0,simulated; ranges are estimates
540,2026-06-07_AM,TOMATO_09,tomato,2026-06-07T06:00:00,6.0,room,72,26,112,7.5,32,3.2,403,27.3,64.3,ripe,synthetic_v0,simulated; ranges are estimates
541,2026-06-07_PM,TOMATO_09,tomato,2026-06-07T18:00:00,6.5,room,75,26,135,2.0,46,6.0,430,28.6,68.1,ripe,synthetic_v0,simulated; ranges are estimates
542,2026-06-08_AM,TOMATO_09,tomato,2026-06-08T06:00:00,7.0,room,79,29,122,7.7,44,1.6,370,27.2,76.4,ripe,synthetic_v0,simulated; ranges are estimates
543,2026-06-08_PM,TOMATO_09,tomato,2026-06-08T18:00:00,7.5,room,75,28,127,7.7,39,3.0,376,29.2,66.6,ripe,synthetic_v0,simulated; ranges are estimates
544,2026-06-09_AM,TOMATO_09,tomato,2026-06-09T06:00:00,8.0,room,82,30,266,4.2,99,3.9,256,30.1,73.7,overripe,synthetic_v0,simulated; ranges are estimates
545,2026-06-09_PM,TOMATO_09,tomato,2026-06-09T18:00:00,8.5,room,84,32,201,6.5,61,4.8,169,29.4,64.0,overripe,synthetic_v0,simulated; ranges are estimates
546,2026-06-10_AM,TOMATO_09,tomato,2026-06-10T06:00:00,9.0,room,80,27,304,7.5,84,2.9,24,29.3,68.9,rotten,synthetic_v0,simulated; ranges are estimates
547,2026-06-10_PM,TOMATO_09,tomato,2026-06-10T18:00:00,9.5,room,75,32,172,5.1,172,7.0,98,25.7,63.1,rotten,synthetic_v0,simulated; ranges are estimates
548,2026-06-11_AM,TOMATO_09,tomato,2026-06-11T06:00:00,10.0,room,73,33,327,4.5,184,5.4,75,30.7,63.8,rotten,synthetic_v0,simulated; ranges are estimates
549,2026-06-11_PM,TOMATO_09,tomato,2026-06-11T18:00:00,10.5,room,74,31,318,5.9,241,4.9,85,28.6,53.9,rotten,synthetic_v0,simulated; ranges are estimates
550,2026-06-01_AM,TOMATO_10,tomato,2026-06-01T06:00:00,0.0,room,77,25,93,4.0,31,2.4,508,28.7,58.6,fresh,synthetic_v0,simulated; ranges are estimates
551,2026-06-01_PM,TOMATO_10,tomato,2026-06-01T18:00:00,0.5,room,70,28,101,7.4,32,1.7,485,27.0,53.3,fresh,synthetic_v0,simulated; ranges are estimates
552,2026-06-02_AM,TOMATO_10,tomato,2026-06-02T06:00:00,1.0,room,72,31,104,7.1,33,4.6,499,28.6,62.4,fresh,synthetic_v0,simulated; ranges are estimates
553,2026-06-02_PM,TOMATO_10,tomato,2026-06-02T18:00:00,1.5,room,78,29,104,8.3,36,4.3,488,28.3,61.0,fresh,synthetic_v0,simulated; ranges are estimates
554,2026-06-03_AM,TOMATO_10,tomato,2026-06-03T06:00:00,2.0,room,65,26,78,7.0,28,4.0,543,27.2,62.4,fresh,synthetic_v0,simulated; ranges are estimates
555,2026-06-03_PM,TOMATO_10,tomato,2026-06-03T18:00:00,2.5,room,77,24,104,5.1,27,3.8,470,27.2,61.1,fresh,synthetic_v0,simulated; ranges are estimates
556,2026-06-04_AM,TOMATO_10,tomato,2026-06-04T06:00:00,3.0,room,82,26,136,9.6,50,4.0,327,30.7,66.0,ripe,synthetic_v0,simulated; ranges are estimates
557,2026-06-04_PM,TOMATO_10,tomato,2026-06-04T18:00:00,3.5,room,76,27,129,5.4,48,3.6,351,29.5,69.8,ripe,synthetic_v0,simulated; ranges are estimates
558,2026-06-05_AM,TOMATO_10,tomato,2026-06-05T06:00:00,4.0,room,73,26,128,3.5,48,3.6,402,26.6,57.9,ripe,synthetic_v0,simulated; ranges are estimates
559,2026-06-05_PM,TOMATO_10,tomato,2026-06-05T18:00:00,4.5,room,82,23,122,6.9,40,5.8,379,25.4,69.5,ripe,synthetic_v0,simulated; ranges are estimates
560,2026-06-06_AM,TOMATO_10,tomato,2026-06-06T06:00:00,5.0,room,75,30,107,8.3,44,1.6,362,28.0,51.3,ripe,synthetic_v0,simulated; ranges are estimates
561,2026-06-06_PM,TOMATO_10,tomato,2026-06-06T18:00:00,5.5,room,79,31,125,2.7,53,4.9,411,29.4,57.9,ripe,synthetic_v0,simulated; ranges are estimates
562,2026-06-07_AM,TOMATO_10,tomato,2026-06-07T06:00:00,6.0,room,73,32,153,7.4,82,3.1,218,27.0,60.8,overripe,synthetic_v0,simulated; ranges are estimates
563,2026-06-07_PM,TOMATO_10,tomato,2026-06-07T18:00:00,6.5,room,81,36,204,4.1,70,3.0,265,27.1,59.4,overripe,synthetic_v0,simulated; ranges are estimates
564,2026-06-08_AM,TOMATO_10,tomato,2026-06-08T06:00:00,7.0,room,79,31,332,5.9,103,5.7,142,26.9,47.2,rotten,synthetic_v0,simulated; ranges are estimates
565,2026-06-08_PM,TOMATO_10,tomato,2026-06-08T18:00:00,7.5,room,78,33,317,3.9,134,2.9,187,28.9,45.2,rotten,synthetic_v0,simulated; ranges are estimates
566,2026-06-09_AM,TOMATO_10,tomato,2026-06-09T06:00:00,8.0,room,83,31,409,3.9,206,3.8,103,26.5,63.9,rotten,synthetic_v0,simulated; ranges are estimates
567,2026-06-09_PM,TOMATO_10,tomato,2026-06-09T18:00:00,8.5,room,81,34,413,6.9,166,3.4,89,28.4,51.5,rotten,synthetic_v0,simulated; ranges are estimates
568,2026-06-01_AM,POTATO_01,potato,2026-06-01T06:00:00,0.0,room,73,23,82,7.6,26,6.9,681,26.9,52.1,fresh,synthetic_v0,simulated; ranges are estimates
569,2026-06-01_PM,POTATO_01,potato,2026-06-01T18:00:00,0.5,room,67,24,76,6.7,26,3.1,680,28.9,65.8,fresh,synthetic_v0,simulated; ranges are estimates
570,2026-06-02_AM,POTATO_01,potato,2026-06-02T06:00:00,1.0,room,69,24,70,6.1,25,2.6,599,27.2,50.2,fresh,synthetic_v0,simulated; ranges are estimates
571,2026-06-02_PM,POTATO_01,potato,2026-06-02T18:00:00,1.5,room,72,27,85,5.2,31,3.4,605,28.1,71.4,fresh,synthetic_v0,simulated; ranges are estimates
572,2026-06-03_AM,POTATO_01,potato,2026-06-03T06:00:00,2.0,room,76,23,88,7.7,26,3.8,595,25.9,63.6,fresh,synthetic_v0,simulated; ranges are estimates
573,2026-06-03_PM,POTATO_01,potato,2026-06-03T18:00:00,2.5,room,74,26,83,6.3,31,4.5,636,26.3,52.8,fresh,synthetic_v0,simulated; ranges are estimates
574,2026-06-04_AM,POTATO_01,potato,2026-06-04T06:00:00,3.0,room,66,29,69,7.2,31,2.2,658,27.9,73.4,fresh,synthetic_v0,simulated; ranges are estimates
575,2026-06-04_PM,POTATO_01,potato,2026-06-04T18:00:00,3.5,room,81,30,89,7.1,36,3.1,630,27.7,61.3,fresh,synthetic_v0,simulated; ranges are estimates
576,2026-06-05_AM,POTATO_01,potato,2026-06-05T06:00:00,4.0,room,77,29,83,11.0,30,4.7,725,26.0,53.8,fresh,synthetic_v0,simulated; ranges are estimates
577,2026-06-05_PM,POTATO_01,potato,2026-06-05T18:00:00,4.5,room,78,32,88,5.3,35,1.7,684,28.9,69.0,fresh,synthetic_v0,simulated; ranges are estimates
578,2026-06-06_AM,POTATO_01,potato,2026-06-06T06:00:00,5.0,room,76,29,83,6.8,31,4.7,693,30.3,51.6,fresh,synthetic_v0,simulated; ranges are estimates
579,2026-06-06_PM,POTATO_01,potato,2026-06-06T18:00:00,5.5,room,75,29,89,6.1,33,4.3,585,29.4,63.1,fresh,synthetic_v0,simulated; ranges are estimates
580,2026-06-07_AM,POTATO_01,potato,2026-06-07T06:00:00,6.0,room,79,30,87,5.3,31,6.5,653,30.0,65.1,fresh,synthetic_v0,simulated; ranges are estimates
581,2026-06-07_PM,POTATO_01,potato,2026-06-07T18:00:00,6.5,room,79,29,89,6.9,32,5.4,650,27.0,54.5,fresh,synthetic_v0,simulated; ranges are estimates
582,2026-06-08_AM,POTATO_01,potato,2026-06-08T06:00:00,7.0,room,84,32,91,6.1,33,4.7,633,31.8,61.5,fresh,synthetic_v0,simulated; ranges are estimates
583,2026-06-08_PM,POTATO_01,potato,2026-06-08T18:00:00,7.5,room,81,24,97,7.3,29,6.9,405,25.0,72.2,fresh,synthetic_v0,simulated; ranges are estimates
584,2026-06-09_AM,POTATO_01,potato,2026-06-09T06:00:00,8.0,room,67,32,76,8.3,33,4.5,662,28.9,56.7,fresh,synthetic_v0,simulated; ranges are estimates
585,2026-06-09_PM,POTATO_01,potato,2026-06-09T18:00:00,8.5,room,71,32,89,4.3,36,1.6,558,28.1,63.1,fresh,synthetic_v0,simulated; ranges are estimates
586,2026-06-10_AM,POTATO_01,potato,2026-06-10T06:00:00,9.0,room,72,32,84,2.1,33,3.5,629,28.0,61.3,fresh,synthetic_v0,simulated; ranges are estimates
587,2026-06-10_PM,POTATO_01,potato,2026-06-10T18:00:00,9.5,room,79,31,92,6.6,36,3.7,633,27.0,64.2,fresh,synthetic_v0,simulated; ranges are estimates
588,2026-06-11_AM,POTATO_01,potato,2026-06-11T06:00:00,10.0,room,75,31,84,5.0,33,1.5,621,28.6,61.9,fresh,synthetic_v0,simulated; ranges are estimates
589,2026-06-11_PM,POTATO_01,potato,2026-06-11T18:00:00,10.5,room,81,28,93,2.5,34,6.3,585,30.1,64.8,fresh,synthetic_v0,simulated; ranges are estimates
590,2026-06-12_AM,POTATO_01,potato,2026-06-12T06:00:00,11.0,room,73,35,80,7.3,37,7.3,715,28.4,56.8,fresh,synthetic_v0,simulated; ranges are estimates
591,2026-06-12_PM,POTATO_01,potato,2026-06-12T18:00:00,11.5,room,74,24,91,4.0,30,4.3,639,29.5,63.4,fresh,synthetic_v0,simulated; ranges are estimates
592,2026-06-13_AM,POTATO_01,potato,2026-06-13T06:00:00,12.0,room,76,28,89,11.1,28,1.7,658,27.6,59.9,fresh,synthetic_v0,simulated; ranges are estimates
593,2026-06-13_PM,POTATO_01,potato,2026-06-13T18:00:00,12.5,room,74,33,87,12.4,39,4.2,639,28.3,46.3,fresh,synthetic_v0,simulated; ranges are estimates
594,2026-06-14_AM,POTATO_01,potato,2026-06-14T06:00:00,13.0,room,72,33,75,8.7,34,4.1,640,27.5,45.1,fresh,synthetic_v0,simulated; ranges are estimates
595,2026-06-14_PM,POTATO_01,potato,2026-06-14T18:00:00,13.5,room,76,32,91,7.2,35,5.0,698,28.8,66.9,fresh,synthetic_v0,simulated; ranges are estimates
596,2026-06-15_AM,POTATO_01,potato,2026-06-15T06:00:00,14.0,room,65,25,71,6.6,27,5.7,659,29.7,53.0,fresh,synthetic_v0,simulated; ranges are estimates
597,2026-06-15_PM,POTATO_01,potato,2026-06-15T18:00:00,14.5,room,74,27,87,7.1,29,3.1,766,30.9,57.2,fresh,synthetic_v0,simulated; ranges are estimates
598,2026-06-16_AM,POTATO_01,potato,2026-06-16T06:00:00,15.0,room,72,28,88,8.4,29,4.9,646,27.9,68.9,fresh,synthetic_v0,simulated; ranges are estimates
599,2026-06-16_PM,POTATO_01,potato,2026-06-16T18:00:00,15.5,room,81,30,94,5.4,36,1.7,606,26.2,55.9,fresh,synthetic_v0,simulated; ranges are estimates
600,2026-06-17_AM,POTATO_01,potato,2026-06-17T06:00:00,16.0,room,69,34,81,8.7,35,5.7,599,28.0,56.5,fresh,synthetic_v0,simulated; ranges are estimates
601,2026-06-17_PM,POTATO_01,potato,2026-06-17T18:00:00,16.5,room,74,26,97,6.8,31,3.3,597,25.9,65.6,fresh,synthetic_v0,simulated; ranges are estimates
602,2026-06-18_AM,POTATO_01,potato,2026-06-18T06:00:00,17.0,room,72,27,80,4.9,28,2.5,630,30.8,63.7,fresh,synthetic_v0,simulated; ranges are estimates
603,2026-06-18_PM,POTATO_01,potato,2026-06-18T18:00:00,17.5,room,70,31,81,6.9,37,4.5,624,27.4,49.4,fresh,synthetic_v0,simulated; ranges are estimates
604,2026-06-19_AM,POTATO_01,potato,2026-06-19T06:00:00,18.0,room,67,27,68,11.1,29,3.4,689,27.2,51.1,fresh,synthetic_v0,simulated; ranges are estimates
605,2026-06-19_PM,POTATO_01,potato,2026-06-19T18:00:00,18.5,room,67,28,78,4.5,31,3.9,687,25.9,55.3,fresh,synthetic_v0,simulated; ranges are estimates
606,2026-06-20_AM,POTATO_01,potato,2026-06-20T06:00:00,19.0,room,64,27,75,7.9,30,6.2,677,28.9,59.7,fresh,synthetic_v0,simulated; ranges are estimates
607,2026-06-20_PM,POTATO_01,potato,2026-06-20T18:00:00,19.5,room,69,30,75,7.6,35,4.0,624,29.7,70.5,fresh,synthetic_v0,simulated; ranges are estimates
608,2026-06-21_AM,POTATO_01,potato,2026-06-21T06:00:00,20.0,room,69,30,86,2.7,37,3.6,481,30.0,63.7,ripe,synthetic_v0,simulated; ranges are estimates
609,2026-06-21_PM,POTATO_01,potato,2026-06-21T18:00:00,20.5,room,72,27,106,8.2,38,3.2,449,27.0,70.2,ripe,synthetic_v0,simulated; ranges are estimates
610,2026-06-22_AM,POTATO_01,potato,2026-06-22T06:00:00,21.0,room,68,29,91,7.6,34,6.3,508,28.6,75.8,ripe,synthetic_v0,simulated; ranges are estimates
611,2026-06-22_PM,POTATO_01,potato,2026-06-22T18:00:00,21.5,room,67,25,113,6.1,40,3.7,567,28.9,73.4,ripe,synthetic_v0,simulated; ranges are estimates
