reading_id,session_id,food_id,food_type,timestamp,days_since_start,storage,mq135_baseline,mq3_baseline,mq135_mean,mq135_std,mq3_mean,mq3_std,fsr_median,temp_c,rh_pct,label,data_source,notes
0,2026-06-01_AM,APPLE_01,apple,2026-06-01T06:00:00,0.0,room,68,26,95,6.7,37,4.5,417,27.5,55.0,fresh,synthetic_v2,simulated; true spoil=0.24
4784,2026-06-11_AM,TOMATO_01,tomato,2026-06-11T06:00:00,10.0,room,66,30,181,11.9,85,6.4,242,31.3,69.9,ripe,synthetic_v2,simulated; true spoil=0.54
4785,2026-06-11_PM,TOMATO_01,tomato,2026-06-11T18:00:00,10.5,room,70,29,196,12.4,91,5.9,230,33.9,70.1,ripe,synthetic_v2,simulated; true spoil=0.54
4786,2026-06-12_AM,TOMATO_01,tomato,2026-06-12T06:00:00,11.0,room,76,28,199,11.6,86,6.0,214,29.9,76.8,rotten,synthetic_v2,simulated; true spoil=0.57
4787,2026-06-12_PM,TOMATO_01,tomato,2026-06-12T18:00:00,11.5,room,80,32,214,11.4,91,7.0,202,31.9,69.5,rotten,synthetic_v2,simulated; true spoil=0.57
4788,2026-06-13_AM,TOMATO_01,tomato,2026-06-13T06:00:00,12.0,room,73,27,201,11.7,94,6.0,236,31.1,72.2,overripe,synthetic_v2,simulated; true spoil=0.60
4789,2026-06-13_PM,TOMATO_01,tomato,2026-06-13T18:00:00,12.5,room,78,27,207,10.8,98,6.5,220,33.3,63.1,overripe,synthetic_v2,simulated; true spoil=0.60
4790,2026-06-14_AM,TOMATO_01,tomato,2026-06-14T06:00:00,13.0,room,75,31,219,10.2,104,8.3,201,32.4,65.7,overripe,synthetic_v2,simulated; true spoil=0.63
4791,2026-06-14_PM,TOMATO_01,tomato,2026-06-14T18:00:00,13.5,room,77,28,226,13.8,99,7.9,220,32.1,70.7,overripe,synthetic_v2,simulated; true spoil=0.63
4792,2026-06-15_AM,TOMATO_01,tomato,2026-06-15T06:00:00,14.0,room,72,27,221,13.2,95,5.8,187,30.4,72.8,overripe,synthetic_v2,simulated; true spoil=0.65
4793,2026-06-15_PM,TOMATO_01,tomato,2026-06-15T18:00:00,14.5,room,73,31,225,12.5,109,7.8,197,31.7,65.3,overripe,synthetic_v2,simulated; true spoil=0.65
4794,2026-06-16_AM,TOMATO_01,tomato,2026-06-16T06:00:00,15.0,room,71,32,221,12.2,107,7.6,196,31.7,65.2,overripe,synthetic_v2,simulated; true spoil=0.67
4795,2026-06-16_PM,TOMATO_01,tomato,2026-06-16T18:00:00,15.5,room,75,28,229,12.7,112,6.9,168,31.8,64.9,overripe,synthetic_v2,simulated; true spoil=0.67
4796,2026-06-17_AM,TOMATO_01,tomato,2026-06-17T06:00:00,16.0,room,70,28,228,13.4,109,8.2,148,30.7,71.1,overripe,synthetic_v2,simulated; true spoil=0.70
4797,2026-06-17_PM,TOMATO_01,tomato,2026-06-17T18:00:00,16.5,room,74,29,235,12.4,114,8.8,203,31.4,72.9,overripe,synthetic_v2,simulated; true spoil=0.70
4798,2026-06-18_AM,TOMATO_01,tomato,2026-06-18T06:00:00,17.0,room,70,27,230,14.7,110,6.9,163,30.9,77.8,overripe,synthetic_v2,simulated; true spoil=0.72
4799,2026-06-18_PM,TOMATO_01,tomato,2026-06-18T18:00:00,17.5,room,69,29,234,12.4,117,8.4,184,31.7,74.4,overripe,synthetic_v2,simulated; true spoil=0.72
4800,2026-06-19_AM,TOMATO_01,tomato,2026-06-19T06:00:00,18.0,room,67,24,227,12.3,113,7.4,171,30.2,76.4,overripe,synthetic_v2,simulated; true spoil=0.74
4801,2026-06-19_PM,TOMATO_01,tomato,2026-06-19T18:00:00,18.5,room,66,27,230,13.8,116,6.9,168,31.4,67.5,overripe,synthetic_v2,simulated; true spoil=0.74
4802,2026-06-20_AM,TOMATO_01,tomato,2026-06-20T06:00:00,19.0,room,65,26,234,12.4,119,7.2,163,29.8,75.6,overripe,synthetic_v2,simulated; true spoil=0.75
4803,2026-06-20_PM,TOMATO_01,tomato,2026-06-20T18:00:00,19.5,room,65,29,235,14.3,121,7.2,166,29.5,68.7,overripe,synthetic_v2,simulated; true spoil=0.75
4804,2026-06-21_AM,TOMATO_01,tomato,2026-06-21T06:00:00,20.0,room,65,25,236,14.4,117,7.2,142,28.1,67.3,overripe,synthetic_v2,simulated; true spoil=0.77
4805,2026-06-21_PM,TOMATO_01,tomato,2026-06-21T18:00:00,20.5,room,66,26,242,12.6,122,8.6,160,28.6,73.4,overripe,synthetic_v2,simulated; true spoil=0.77
4806,2026-06-22_AM,TOMATO_01,tomato,2026-06-22T06:00:00,21.0,room,63,23,241,13.1,118,8.2,171,29.3,65.8,overripe,synthetic_v2,simulated; true spoil=0.79
4807,2026-06-22_PM,TOMATO_01,tomato,2026-06-22T18:00:00,21.5,room,64,24,234,14.3,117,7.7,165,27.6,58.8,overripe,synthetic_v2,simulated; true spoil=0.79
4808,2026-06-23_AM,TOMATO_01,tomato,2026-06-23T06:00:00,22.0,room,59,24,230,13.8,119,9.1,165,28.0,64.9,overripe,synthetic_v2,simulated; true spoil=0.80
4809,2026-06-23_PM,TOMATO_01,tomato,2026-06-23T18:00:00,22.5,room,67,24,242,15.5,124,8.2,168,28.2,70.3,overripe,synthetic_v2,simulated; true spoil=0.80
4810,2026-06-24_AM,TOMATO_01,tomato,2026-06-24T06:00:00,23.0,room,67,28,239,12.9,124,7.5,160,26.0,69.3,rotten,synthetic_v2,simulated; true spoil=0.81
4811,2026-06-24_PM,TOMATO_01,tomato,2026-06-24T18:00:00,23.5,room,61,25,236,13.3,117,6.8,171,27.4,63.5,rotten,synthetic_v2,simulated; true spoil=0.81
4812,2026-06-25_AM,TOMATO_01,tomato,2026-06-25T06:00:00,24.0,room,67,22,251,14.6,123,7.6,143,28.3,66.8,rotten,synthetic_v2,simulated; true spoil=0.83
4813,2026-06-25_PM,TOMATO_01,tomato,2026-06-25T18:00:00,24.5,room,62,25,246,13.5,124,7.8,159,28.9,65.9,rotten,synthetic_v2,simulated; true spoil=0.83
4814,2026-06-26_AM,TOMATO_01,tomato,2026-06-26T06:00:00,25.0,room,66,29,250,13.7,123,7.1,152,26.7,63.3,rotten,synthetic_v2,simulated; true spoil=0.84
4815,2026-06-26_PM,TOMATO_01,tomato,2026-06-26T18:00:00,25.5,room,68,25,253,14.4,124,8.0,153,28.3,68.0,rotten,synthetic_v2,simulated; true spoil=0.84
4816,2026-06-27_AM,TOMATO_01,tomato,2026-06-27T06:00:00,26.0,room,64,26,255,13.7,128,7.0,151,27.6,77.9,rotten,synthetic_v2,simulated; true spoil=0.85
4817,2026-06-27_PM,TOMATO_01,tomato,2026-06-27T18:00:00,26.5,room,66,23,264,15.6,127,7.9,125,29.4,66.7,rotten,synthetic_v2,simulated; true spoil=0.85
4818,2026-06-28_AM,TOMATO_01,tomato,2026-06-28T06:00:00,27.0,room,69,22,249,15.0,126,9.0,141,26.0,65.5,rotten,synthetic_v2,simulated; true spoil=0.86
4819,2026-06-28_PM,TOMATO_01,tomato,2026-06-28T18:00:00,27.5,room,64,21,255,15.5,118,8.7,142,26.7,65.5,rotten,synthetic_v2,simulated; true spoil=0.86
4820,2026-06-29_AM,TOMATO_01,tomato,2026-06-29T06:00:00,28.0,room,69,23,251,14.5,128,8.9,121,26.6,70.5,rotten,synthetic_v2,simulated; true spoil=0.87
4821,2026-06-29_PM,TOMATO_01,tomato,2026-06-29T18:00:00,28.5,room,69,23,257,13.8,113,7.1,139,24.9,68.9,rotten,synthetic_v2,simulated; true spoil=0.87
4822,2026-06-30_AM,TOMATO_01,tomato,2026-06-30T06:00:00,29.0,room,70,22,250,14.2,125,7.5,141,25.8,63.2,rotten,synthetic_v2,simulated; true spoil=0.88
4823,2026-06-30_PM,TOMATO_01,tomato,2026-06-30T18:00:00,29.5,room,64,23,255,15.2,131,7.5,130,27.3,68.8,rotten,synthetic_v2,simulated; true spoil=0.88
4824,2026-07-01_AM,TOMATO_01,tomato,2026-07-01T06:00:00,30.0,room,68,18,259,13.7,122,8.0,106,25.5,59.9,rotten,synthetic_v2,simulated; true spoil=0.89
4825,2026-07-01_PM,TOMATO_01,tomato,2026-07-01T18:00:00,30.5,room,65,22,250,14.2,127,7.2,140,25.7,55.5,rotten,synthetic_v2,simulated; true spoil=0.89
4826,2026-07-02_AM,TOMATO_01,tomato,2026-07-02T06:00:00,31.0,room,68,19,258,14.0,114,7.5,123,24.2,56.5,rotten,synthetic_v2,simulated; true spoil=0.89
4827,2026-07-02_PM,TOMATO_01,tomato,2026-07-02T18:00:00,31.5,room,74,22,267,13.8,132,7.0,112,27.1,66.3,rotten,synthetic_v2,simulated; true spoil=0.89
4828,2026-06-01_AM,TOMATO_02,tomato,2026-06-01T06:00:00,0.0,room,69,25,70,6.9,27,4.2,452,26.7,59.7,fresh,synthetic_v2,simulated; true spoil=0.05
4829,2026-06-01_PM,TOMATO_02,tomato,2026-06-01T18:00:00,0.5,room,68,25,71,3.3,26,4.1,455,30.5,58.0,fresh,synthetic_v2,simulated; true spoil=0.05
4830,2026-06-02_AM,TOMATO_02,tomato,2026-06-02T06:00:00,1.0,room,73,26,79,5.0,29,4.4,433,29.5,55.3,fresh,synthetic_v2,simulated; true spoil=0.11
4831,2026-06-02_PM,TOMATO_02,tomato,2026-06-02T18:00:00,1.5,room,70,21,81,6.8,24,3.7,433,31.8,62.1,fresh,synthetic_v2,simulated; true spoil=0.11
4832,2026-06-03_AM,TOMATO_02,tomato,2026-06-03T06:00:00,2.0,room,76,23,90,4.9,28,4.8,416,29.4,56.4,fresh,synthetic_v2,simulated; true spoil=0.17
4833,2026-06-03_PM,TOMATO_02,tomato,2026-06-03T18:00:00,2.5,room,73,25,90,6.4,27,3.4,404,28.3,66.5,fresh,synthetic_v2,simulated; true spoil=0.17
4834,2026-06-04_AM,TOMATO_02,tomato,2026-06-04T06:00:00,3.0,room,77,25,104,7.1,35,4.3,392,29.2,64.7,fresh,synthetic_v2,simulated; true spoil=0.23
4835,2026-06-04_PM,TOMATO_02,tomato,2026-06-04T18:00:00,3.5,room,72,25,93,6.9,33,3.0,386,28.2,73.2,fresh,synthetic_v2,simulated; true spoil=0.23
4836,2026-06-05_AM,TOMATO_02,tomato,2026-06-05T06:00:00,4.0,room,74,24,102,6.6,35,3.4,372,29.4,61.3,fresh,synthetic_v2,simulated; true spoil=0.28
4837,2026-06-05_PM,TOMATO_02,tomato,2026-06-05T18:00:00,4.5,room,68,29,99,5.5,39,4.5,362,30.8,63.4,fresh,synthetic_v2,simulated; true spoil=0.28
4838,2026-06-06_AM,TOMATO_02,tomato,2026-06-06T06:00:00,5.0,room,71,29,117,7.0,46,5.5,363,30.6,64.5,fresh,synthetic_v2,simulated; true spoil=0.32
4839,2026-06-06_PM,TOMATO_02,tomato,2026-06-06T18:00:00,5.5,room,78,25,134,7.9,45,4.6,345,32.6,58.1,fresh,synthetic_v2,simulated; true spoil=0.32
4840,2026-06-07_AM,TOMATO_02,tomato,2026-06-07T06:00:00,6.0,room,74,29,134,8.6,53,5.3,329,27.8,64.6,ripe,synthetic_v2,simulated; true spoil=0.37
4841,2026-06-07_PM,TOMATO_02,tomato,2026-06-07T18:00:00,6.5,room,77,30,139,8.3,54,5.0,346,32.5,60.2,ripe,synthetic_v2,simulated; true spoil=0.37
4842,2026-06-08_AM,TOMATO_02,tomato,2026-06-08T06:00:00,7.0,room,77,31,144,7.3,58,4.2,320,29.4,65.9,ripe,synthetic_v2,simulated; true spoil=0.41
4843,2026-06-08_PM,TOMATO_02,tomato,2026-06-08T18:00:00,7.5,room,78,27,154,9.3,62,5.1,338,33.3,78.4,ripe,synthetic_v2,simulated; true spoil=0.41
4844,2026-06-09_AM,TOMATO_02,tomato,2026-06-09T06:00:00,8.0,room,78,28,159,8.9,63,5.4,307,30.2,72.9,ripe,synthetic_v2,simulated; true spoil=0.45
4845,2026-06-09_PM,TOMATO_02,tomato,2026-06-09T18:00:00,8.5,room,79,28,164,9.0,65,4.6,300,32.0,66.7,ripe,synthetic_v2,simulated; true spoil=0.45
4846,2026-06-10_AM,TOMATO_02,tomato,2026-06-10T06:00:00,9.0,room,70,31,162,10.8,70,4.8,298,30.3,64.1,ripe,synthetic_v2,simulated; true spoil=0.49
4847,2026-06-10_PM,TOMATO_02,tomato,2026-06-10T18:00:00,9.5,room,71,30,163,11.4,64,5.5,315,30.7,72.2,ripe,synthetic_v2,simulated; true spoil=0.49
4848,2026-06-11_AM,TOMATO_02,tomato,2026-06-11T06:00:00,10.0,room,72,30,167,9.6,77,5.3,282,30.6,63.8,ripe,synthetic_v2,simulated; true spoil=0.52
4849,2026-06-11_PM,TOMATO_02,tomato,2026-06-11T18:00:00,10.5,room,73,30,178,11.4,77,4.8,283,32.7,59.6,ripe,synthetic_v2,simulated; true spoil=0.52
4850,2026-06-12_AM,TOMATO_02,tomato,2026-06-12T06:00:00,11.0,room,75,30,190,10.5,88,5.2,255,31.3,67.8,overripe,synthetic_v2,simulated; true spoil=0.55
4851,2026-06-12_PM,TOMATO_02,tomato,2026-06-12T18:00:00,11.5,room,73,30,184,10.7,85,6.0,296,31.9,60.5,overripe,synthetic_v2,simulated; true spoil=0.55
4852,2026-06-13_AM,TOMATO_02,tomato,2026-06-13T06:00:00,12.0,room,69,28,190,11.7,90,6.4,273,32.1,65.1,overripe,synthetic_v2,simulated; true spoil=0.58
4853,2026-06-13_PM,TOMATO_02,tomato,2026-06-13T18:00:00,12.5,room,76,30,191,11.9,90,7.8,259,31.5,66.1,overripe,synthetic_v2,simulated; true spoil=0.58
4854,2026-06-14_AM,TOMATO_02,tomato,2026-06-14T06:00:00,13.0,room,72,32,196,11.3,98,6.6,263,30.4,63.0,overripe,synthetic_v2,simulated; true spoil=0.61
4855,2026-06-14_PM,TOMATO_02,tomato,2026-06-14T18:00:00,13.5,room,73,29,202,10.9,96,6.2,255,34.2,65.6,overripe,synthetic_v2,simulated; true spoil=0.61
4856,2026-06-15_AM,TOMATO_02,tomato,2026-06-15T06:00:00,14.0,room,69,32,195,12.1,99,6.9,236,32.2,70.5,overripe,synthetic_v2,simulated; true spoil=0.64
4857,2026-06-15_PM,TOMATO_02,tomato,2026-06-15T18:00:00,14.5,room,66,28,197,11.1,95,7.0,254,31.9,63.5,overripe,synthetic_v2,simulated; true spoil=0.64
4858,2026-06-16_AM,TOMATO_02,tomato,2026-06-16T06:00:00,15.0,room,72,28,198,11.0,93,5.4,240,29.6,68.8,overripe,synthetic_v2,simulated; true spoil=0.66
4859,2026-06-16_PM,TOMATO_02,tomato,2026-06-16T18:00:00,15.5,room,69,28,204,11.9,96,7.2,246,31.0,68.1,overripe,synthetic_v2,simulated; true spoil=0.66
4860,2026-06-17_AM,TOMATO_02,tomato,2026-06-17T06:00:00,16.0,room,71,26,217,12.3,100,8.5,237,31.2,62.9,overripe,synthetic_v2,simulated; true spoil=0.68
4861,2026-06-17_PM,TOMATO_02,tomato,2026-06-17T18:00:00,16.5,room,68,29,204,12.2,110,6.2,222,33.6,57.1,overripe,synthetic_v2,simulated; true spoil=0.68
4862,2026-06-18_AM,TOMATO_02,tomato,2026-06-18T06:00:00,17.0,room,71,26,209,12.1,99,6.8,229,30.6,71.3,overripe,synthetic_v2,simulated; true spoil=0.70
4863,2026-06-18_PM,TOMATO_02,tomato,2026-06-18T18:00:00,17.5,room,64,28,208,11.7,103,8.1,206,30.0,72.4,overripe,synthetic_v2,simulated; true spoil=0.70
4864,2026-06-19_AM,TOMATO_02,tomato,2026-06-19T06:00:00,18.0,room,68,30,218,14.4,110,8.6,215,30.4,72.7,overripe,synthetic_v2,simulated; true spoil=0.72
4865,2026-06-19_PM,TOMATO_02,tomato,2026-06-19T18:00:00,18.5,room,68,30,217,11.4,111,7.9,221,30.1,64.4,overripe,synthetic_v2,simulated; true spoil=0.72
4866,2026-06-20_AM,TOMATO_02,tomato,2026-06-20T06:00:00,19.0,room,64,25,218,13.9,102,6.8,211,29.1,68.2,overripe,synthetic_v2,simulated; true spoil=0.74
4867,2026-06-20_PM,TOMATO_02,tomato,2026-06-20T18:00:00,19.5,room,61,25,216,11.1,107,6.2,215,32.0,65.0,overripe,synthetic_v2,simulated; true spoil=0.74
4868,2026-06-21_AM,TOMATO_02,tomato,2026-06-21T06:00:00,20.0,room,65,29,226,13.1,116,8.2,208,28.8,69.8,overripe,synthetic_v2,simulated; true spoil=0.76
4869,2026-06-21_PM,TOMATO_02,tomato,2026-06-21T18:00:00,20.5,room,66,27,224,13.2,107,7.5,208,29.6,58.6,overripe,synthetic_v2,simulated; true spoil=0.76
4870,2026-06-22_AM,TOMATO_02,tomato,2026-06-22T06:00:00,21.0,room,69,27,226,13.6,107,7.6,197,28.0,74.2,overripe,synthetic_v2,simulated; true spoil=0.77
4871,2026-06-22_PM,TOMATO_02,tomato,2026-06-22T18:00:00,21.5,room,60,25,221,14.4,115,8.7,181,28.9,80.0,overripe,synthetic_v2,simulated; true spoil=0.77
4872,2026-06-23_AM,TOMATO_02,tomato,2026-06-23T06:00:00,22.0,room,66,27,226,12.3,114,7.1,193,28.9,70.7,overripe,synthetic_v2,simulated; true spoil=0.79
4873,2026-06-23_PM,TOMATO_02,tomato,2026-06-23T18:00:00,22.5,room,66,23,233,13.6,109,7.7,195,31.0,63.5,overripe,synthetic_v2,simulated; true spoil=0.79
4874,2026-06-24_AM,TOMATO_02,tomato,2026-06-24T06:00:00,23.0,room,63,26,235,14.0,111,7.6,170,29.3,68.5,rotten,synthetic_v2,simulated; true spoil=0.80
4875,2026-06-24_PM,TOMATO_02,tomato,2026-06-24T18:00:00,23.5,room,63,25,228,15.0,115,8.5,186,28.0,68.4,rotten,synthetic_v2,simulated; true spoil=0.80
4876,2026-06-25_AM,TOMATO_02,tomato,2026-06-25T06:00:00,24.0,room,69,22,229,13.1,107,7.3,136,26.2,68.8,rotten,synthetic_v2,simulated; true spoil=0.82
4877,2026-06-25_PM,TOMATO_02,tomato,2026-06-25T18:00:00,24.5,room,62,21,226,11.8,109,8.1,199,28.6,62.1,rotten,synthetic_v2,simulated; true spoil=0.82
4878,2026-06-26_AM,TOMATO_02,tomato,2026-06-26T06:00:00,25.0,room,65,24,228,14.8,113,7.0,164,27.2,56.4,rotten,synthetic_v2,simulated; true spoil=0.83
4879,2026-06-26_PM,TOMATO_02,tomato,2026-06-26T18:00:00,25.5,room,69,23,241,14.5,116,9.3,195,28.4,80.3,rotten,synthetic_v2,simulated; true spoil=0.83
4880,2026-06-27_AM,TOMATO_02,tomato,2026-06-27T06:00:00,26.0,room,65,22,235,13.4,115,7.8,184,26.2,65.2,rotten,synthetic_v2,simulated; true spoil=0.84
4881,2026-06-27_PM,TOMATO_02,tomato,2026-06-27T18:00:00,26.5,room,69,24,243,14.3,113,6.8,162,25.8,70.2,rotten,synthetic_v2,simulated; true spoil=0.84
4882,2026-06-28_AM,TOMATO_02,tomato,2026-06-28T06:00:00,27.0,room,68,23,238,12.8,112,7.3,182,24.9,70.9,rotten,synthetic_v2,simulated; true spoil=0.85
4883,2026-06-28_PM,TOMATO_02,tomato,2026-06-28T18:00:00,27.5,room,64,22,224,14.8,115,8.0,180,26.2,55.9,rotten,synthetic_v2,simulated; true spoil=0.85
4884,2026-06-29_AM,TOMATO_02,tomato,2026-06-29T06:00:00,28.0,room,68,20,236,14.4,117,7.1,151,26.9,73.3,rotten,synthetic_v2,simulated; true spoil=0.86
4885,2026-06-29_PM,TOMATO_02,tomato,2026-06-29T18:00:00,28.5,room,69,21,238,14.1,114,8.4,182,26.3,70.6,rotten,synthetic_v2,simulated; true spoil=0.86
4886,2026-06-30_AM,TOMATO_02,tomato,2026-06-30T06:00:00,29.0,room,72,22,245,15.4,117,8.4,176,25.4,67.6,rotten,synthetic_v2,simulated; true spoil=0.87
4887,2026-06-30_PM,TOMATO_02,tomato,2026-06-30T18:00:00,29.5,room,67,21,244,12.6,119,7.1,189,26.3,64.7,rotten,synthetic_v2,simulated; true spoil=0.87
4888,2026-07-01_AM,TOMATO_02,tomato,2026-07-01T06:00:00,30.0,room,67,24,235,14.2,120,7.7,155,24.6,67.6,rotten,synthetic_v2,simulated; true spoil=0.88
4889,2026-07-01_PM,TOMATO_02,tomato,2026-07-01T18:00:00,30.5,room,70,21,249,13.7,116,8.9,174,27.9,59.3,rotten,synthetic_v2,simulated; true spoil=0.88
4890,2026-07-02_AM,TOMATO_02,tomato,2026-07-02T06:00:00,31.0,room,73,23,241,13.6,123,7.9,178,25.3,59.7,rotten,synthetic_v2,simulated; true spoil=0.89
4891,2026-07-02_PM,TOMATO_02,tomato,2026-07-02T18:00:00,31.5,room,70,23,244,13.9,122,10.2,160,25.6,66.9,rotten,synthetic_v2,simulated; true spoil=0.89
4892,2026-07-03_AM,TOMATO_02,tomato,2026-07-03T06:00:00,32.0,room,67,21,245,12.3,124,8.4,185,26.5,61.4,rotten,synthetic_v2,simulated; true spoil=0.89
4893,2026-07-03_PM,TOMATO_02,tomato,2026-07-03T18:00:00,32.5,room,72,20,253,13.6,115,6.8,150,26.1,63.9,rotten,synthetic_v2,simulated; true spoil=0.89
4894,2026-06-01_AM,TOMATO_03,tomato,2026-06-01T06:00:00,0.0,room,69,24,87,4.6,25,3.1,369,30.6,65.5,fresh,synthetic_v2,simulated; true spoil=0.20
4895,2026-06-01_PM,TOMATO_03,tomato,2026-06-01T18:00:00,0.5,room,67,29,85,5.9,36,4.0,379,30.1,57.6,fresh,synthetic_v2,simulated; true spoil=0.20
4896,2026-06-02_AM,TOMATO_03,tomato,2026-06-02T06:00:00,1.0,room,69,27,94,6.4,35,4.0,344,28.9,52.3,fresh,synthetic_v2,simulated; true spoil=0.25
4897,2026-06-02_PM,TOMATO_03,tomato,2026-06-02T18:00:00,1.5,room,68,25,92,5.1,37,5.0,357,29.1,60.3,fresh,synthetic_v2,simulated; true spoil=0.25
4898,2026-06-03_AM,TOMATO_03,tomato,2026-06-03T06:00:00,2.0,room,72,28,109,8.8,41,3.6,351,28.8,62.4,fresh,synthetic_v2,simulated; true spoil=0.29
4899,2026-06-03_PM,TOMATO_03,tomato,2026-06-03T18:00:00,2.5,room,68,26,101,6.4,38,5.4,339,29.3,55.4,fresh,synthetic_v2,simulated; true spoil=0.29
4900,2026-06-04_AM,TOMATO_03,tomato,2026-06-04T06:00:00,3.0,room,70,25,119,5.8,42,6.0,326,28.3,64.7,ripe,synthetic_v2,simulated; true spoil=0.34
4901,2026-06-04_PM,TOMATO_03,tomato,2026-06-04T18:00:00,3.5,room,75,25,122,8.8,46,4.6,318,30.6,65.1,ripe,synthetic_v2,simulated; true spoil=0.34
4902,2026-06-05_AM,TOMATO_03,tomato,2026-06-05T06:00:00,4.0,room,73,27,116,6.8,44,3.9,306,28.5,61.2,ripe,synthetic_v2,simulated; true spoil=0.38
4903,2026-06-05_PM,TOMATO_03,tomato,2026-06-05T18:00:00,4.5,room,75,26,127,7.1,46,5.7,315,31.8,56.7,ripe,synthetic_v2,simulated; true spoil=0.38
4904,2026-06-06_AM,TOMATO_03,tomato,2026-06-06T06:00:00,5.0,room,73,28,134,7.0,56,5.1,317,31.4,64.2,ripe,synthetic_v2,simulated; true spoil=0.41
4905,2026-06-06_PM,TOMATO_03,tomato,2026-06-06T18:00:00,5.5,room,77,25,137,7.9,51,5.9,292,32.0,66.2,ripe,synthetic_v2,simulated; true spoil=0.41
4906,2026-06-07_AM,TOMATO_03,tomato,2026-06-07T06:00:00,6.0,room,81,26,158,9.7,59,3.9,293,31.5,67.2,ripe,synthetic_v2,simulated; true spoil=0.45
4907,2026-06-07_PM,TOMATO_03,tomato,2026-06-07T18:00:00,6.5,room,81,27,152,8.6,61,5.0,288,30.8,65.7,ripe,synthetic_v2,simulated; true spoil=0.45
4908,2026-06-08_AM,TOMATO_03,tomato,2026-06-08T06:00:00,7.0,room,74,26,150,8.3,58,4.1,266,28.4,64.1,ripe,synthetic_v2,simulated; true spoil=0.48
4909,2026-06-08_PM,TOMATO_03,tomato,2026-06-08T18:00:00,7.5,room,75,25,147,8.3,60,4.2,279,31.9,53.3,ripe,synthetic_v2,simulated; true spoil=0.48
4910,2026-06-09_AM,TOMATO_03,tomato,2026-06-09T06:00:00,8.0,room,80,27,167,10.1,63,5.1,271,31.1,74.7,ripe,synthetic_v2,simulated; true spoil=0.51
4911,2026-06-09_PM,TOMATO_03,tomato,2026-06-09T18:00:00,8.5,room,81,32,165,9.7,68,5.7,293,32.3,70.1,ripe,synthetic_v2,simulated; true spoil=0.51
4912,2026-06-10_AM,TOMATO_03,tomato,2026-06-10T06:00:00,9.0,room,75,32,169,9.5,77,5.2,253,30.6,67.1,ripe,synthetic_v2,simulated; true spoil=0.54
4913,2026-06-10_PM,TOMATO_03,tomato,2026-06-10T18:00:00,9.5,room,71,31,158,9.1,71,3.1,223,32.2,65.1,ripe,synthetic_v2,simulated; true spoil=0.54
4914,2026-06-11_AM,TOMATO_03,tomato,2026-06-11T06:00:00,10.0,room,74,30,178,9.4,75,5.5,239,32.2,60.1,overripe,synthetic_v2,simulated; true spoil=0.57
4915,2026-06-11_PM,TOMATO_03,tomato,2026-06-11T18:00:00,10.5,room,74,28,173,9.7,71,5.9,234,31.2,72.1,overripe,synthetic_v2,simulated; true spoil=0.57
4916,2026-06-12_AM,TOMATO_03,tomato,2026-06-12T06:00:00,11.0,room,77,30,177,9.7,82,5.2,253,30.9,73.4,overripe,synthetic_v2,simulated; true spoil=0.59
4917,2026-06-12_PM,TOMATO_03,tomato,2026-06-12T18:00:00,11.5,room,76,29,177,11.9,84,5.3,224,30.5,64.7,overripe,synthetic_v2,simulated; true spoil=0.59
4918,2026-06-13_AM,TOMATO_03,tomato,2026-06-13T06:00:00,12.0,room,75,31,190,9.9,91,5.5,223,32.3,61.7,overripe,synthetic_v2,simulated; true spoil=0.62
4919,2026-06-13_PM,TOMATO_03,tomato,2026-06-13T18:00:00,12.5,room,77,29,183,12.4,88,7.4,230,30.6,68.5,overripe,synthetic_v2,simulated; true spoil=0.62
4920,2026-06-14_AM,TOMATO_03,tomato,2026-06-14T06:00:00,13.0,room,76,30,182,9.5,89,7.1,210,30.6,69.4,overripe,synthetic_v2,simulated; true spoil=0.64
4921,2026-06-14_PM,TOMATO_03,tomato,2026-06-14T18:00:00,13.5,room,75,30,182,10.0,86,7.0,214,30.9,64.6,overripe,synthetic_v2,simulated; true spoil=0.64
4922,2026-06-15_AM,TOMATO_03,tomato,2026-06-15T06:00:00,14.0,room,74,29,194,10.3,90,6.8,237,32.0,58.3,overripe,synthetic_v2,simulated; true spoil=0.66
4923,2026-06-15_PM,TOMATO_03,tomato,2026-06-15T18:00:00,14.5,room,71,30,190,10.0,96,6.5,197,33.2,68.8,overripe,synthetic_v2,simulated; true spoil=0.66
4924,2026-06-16_AM,TOMATO_03,tomato,2026-06-16T06:00:00,15.0,room,77,31,197,11.1,95,6.9,202,29.1,78.0,overripe,synthetic_v2,simulated; true spoil=0.68
4925,2026-06-16_PM,TOMATO_03,tomato,2026-06-16T18:00:00,15.5,room,70,29,197,11.6,90,5.1,206,30.0,71.0,overripe,synthetic_v2,simulated; true spoil=0.68
4926,2026-06-17_AM,TOMATO_03,tomato,2026-06-17T06:00:00,16.0,room,70,26,198,10.0,91,6.4,196,31.0,67.7,overripe,synthetic_v2,simulated; true spoil=0.70
4927,2026-06-17_PM,TOMATO_03,tomato,2026-06-17T18:00:00,16.5,room,68,31,198,11.8,98,6.7,204,32.6,67.9,overripe,synthetic_v2,simulated; true spoil=0.70
4928,2026-06-18_AM,TOMATO_03,tomato,2026-06-18T06:00:00,17.0,room,69,26,205,11.1,94,6.6,199,30.3,73.6,overripe,synthetic_v2,simulated; true spoil=0.72
